Unidade de Despesa;Fonte de Recurso;Subfunção;Programa;Ação;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339008 - Outros Benefícios Assistenciais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339039 - Outros Serviços de Terceiros - PJ;10873848,00;10873848,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;319007 - Contrib. a Entidades Fechadas de Previdência;0,00;407413,00;407413,00;381515,53;341557,92;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;60196255,00;50653623,00;29886243,30;29794027,03;26884201,39;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;319013 - Obrigações Patronais;0,00;6666561,00;6666561,00;6384311,86;5741781,60;22104,25
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;319113 - Obrigações Patronais;0,00;1468658,00;1468658,00;1448352,07;1290724,59;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;38841,22;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339039 - Outros Serviços de Terceiros - PJ;148077,00;148939,79;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;319007 - Contrib. a Entidades Fechadas de Previdência;0,00;730773,00;730773,00;720318,80;645366,49;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;180595655,00;110941392,00;82102499,99;81974424,13;73529844,34;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;319013 - Obrigações Patronais;0,00;12593974,00;12593974,00;12358244,01;11134595,47;35087,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;319113 - Obrigações Patronais;0,00;8829516,00;8829516,00;8677745,54;7712156,12;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339030 - Material de Consumo;0,00;25626,92;22389,62;14258,00;14258,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;554192,92;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339039 - Outros Serviços de Terceiros - PJ;10697565,00;5602267,65;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319007 - Contrib. a Entidades Fechadas de Previdência;0,00;0,00;0,00;0,00;0,00;384163,93
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319008 - Outros Benefícios Assistenciais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;1210722,09;0,00;0,00;0,00;26524044,42
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319013 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;1105651,66
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319016 - Outras Despesas variáveis - Pessoal Civil;0,00;11403,67;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319094 - Indenizações e restituições Trabalhistas;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319113 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;335041 - Contribuições;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339008 - Outros Benefícios Assistenciais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339020 - Auxílio Financeiro a Pesquisadores;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339030 - Material de Consumo;0,00;215339,11;213769,58;174339,72;174339,72;40096,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339031 - Premiações Cult, Art, Cient, Desport e Outras;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;5055130,41;5406335,00;5307318,98;4688654,61;671812,38
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;94,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;132387277,00;2204393,03;2182873,49;302889,55;302526,78;98033,07
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339046 - Auxílio - Alimentação;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339047 - Obrigações Tributárias e Contributivas;0,00;1851,12;1849,00;1748,75;1748,75;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339050 - Serviços de Utilidade Pública;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339088 - Despesas com Tecnologia da Informação;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339091 - Sentenças Judiciais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339092 - Despesas de Exercícios Anteriores;0,00;3733,42;1660,33;1615,49;1615,49;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339139 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;363 - Ensino Profissional;1039 - Programa Estadual de Educação Profissional e Tecnológica;5292 - Desenvolvimento da Educação Profissional Técnica;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;363 - Ensino Profissional;1039 - Programa Estadual de Educação Profissional e Tecnológica;5292 - Desenvolvimento da Educação Profissional Técnica;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;41433,48;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;339039 - Outros Serviços de Terceiros - PJ;0,00;489458,37;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;444051 - Transferências a Municípios;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;465589,28;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;319007 - Contrib. a Entidades Fechadas de Previdência;0,00;0,00;0,00;0,00;0,00;513104,95
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;319008 - Outros Benefícios Assistenciais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;249000,00;0,00;0,00;0,00;35946158,19
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;319013 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;1218231,08
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;319094 - Indenizações e restituições Trabalhistas;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;319113 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;223269,20;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;5000000,00;569687,65;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339047 - Obrigações Tributárias e Contributivas;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;130797,70;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;319007 - Contrib. a Entidades Fechadas de Previdência;0,00;0,00;0,00;0,00;0,00;633333,97
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;22778786,48;0,00;0,00;0,00;1782461,78
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;319013 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;1358284,97
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;319113 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;165703,25;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;11624463,00;335916,38;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;167489,75;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;11165,88;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339039 - Outros Serviços de Terceiros - PJ;6000000,00;572609,47;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;54513,41;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5787 - Políticas de Permanência e Formação Estudantis;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;319013 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;319113 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339039 - Outros Serviços de Terceiros - PJ;100000,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;449039 - Outros Serviços Terceiros - Pessoa Jurídica;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;180,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;319013 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;319113 - Obrigações Patronais;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;27237,63;0,00;0,00;0,00;0,00
999 - Reitoria - Administração Geral;4 - Receita;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339039 - Outros Serviços de Terceiros - PJ;1000000,00;351243,93;0,00;0,00;0,00;0,00
